Num_Steps,Median_Error,Median_CEP,Median_X,Median_Y,MAD_X,MAD_Y,Mean_X,Mean_Y,Std_X,Std_Y,Distance_Moved,TotalReward
91,17.176856868031194,1.2924179632864619,337.85,362.96,0.72,1.07,338.02,362.95,2.08,1.65,6291.248370392501,-62
211,15.000371210294254,0.4577102208912396,360.61,345.13,0.33,0.32,360.39,345.05,0.85,0.56,32845.01466887863,-146
73,2.0632210873958816,1.299411929375912,348.54,341.68,1.17,0.56,348.27,342.55,2.97,3.86,5953.9095188858955,48
24,6.045182501521619,1.6771021745029495,345.73,361.26,1.01,1.34,343.32,361.39,5.64,2.65,5962.569601235254,58
169,18.739179604739824,1.1044132186958406,363.25,349.19,0.97,0.52,361.24,345.33,12.41,20.37,7590.598952943869,-12
290,8.824289092125392,1.1675627837217204,343.76,339.75,0.79,0.86,339.52,345.89,24.36,15.65,11572.556050522957,-92
74,16.87243793553645,1.4441451913258745,361.93,372.62,0.73,1.25,360.66,371.25,8.99,12.76,7007.916722046484,28
24,13.028379500051198,1.1576935429770896,340.79,353.34,0.39,1.09,383.78,389.94,226.21,190.63,5937.2294999796495,40
150,28.15291230721801,0.6431275527832518,330.09,344.12,0.45,0.46,330.19,344.11,2.55,0.75,6269.644958124359,-10
137,11.303909407779834,1.345656333642594,342.01,368.09,1.23,0.55,348.18,360.17,26.17,25.86,12989.854354814226,62
107,7.914049588292071,0.9797649812675341,344.4,367.69,0.43,0.88,344.35,368.55,1.32,3.14,8482.351237030634,194
96,4.122489718758398,1.905516304337071,352.92,350.54,1.9,0.15,354.65,350.16,3.57,2.67,7964.627728583275,64
52,33.993165327581345,1.4954901513544114,325.96,364.48,0.76,1.29,320.29,357.73,15.61,48.3,7173.6137081294855,68
165,7.614627357884445,1.494381221937836,344.62,342.41,1.03,1.08,346.06,342.1,7.38,3.78,5178.808093127323,138
19,8.676300159819535,1.8798310088129282,356.14,368.87,1.78,0.61,361.63,390.52,42.99,112.09,6478.61278203668,-8
73,4.650620101466054,1.643014632625161,346.71,347.8,1.48,0.72,347.96,346.13,5.78,9.7,7061.597347416495,6
143,4.208002884539242,1.804870595273951,352.98,356.17,1.29,1.26,353.66,349.53,3.44,25.47,7623.385692441778,88
46,6.265700461117661,1.3966417676074996,354.43,352.44,1.27,0.57,355.38,349.78,5.91,14.0,6441.251252412782,16
191,3.7973219206124327,1.1194223923663345,347.31,340.08,0.87,0.71,347.69,339.75,1.39,2.99,7881.319360568699,58
68,1.840754593912801,0.3881081693944465,348.7,346.35,0.18,0.34,348.64,346.18,0.34,0.72,10063.294399355624,-40
56,6.447424846675701,1.1429456333810701,354.56,345.89,0.94,0.66,354.04,345.68,4.47,5.05,7900.102669044733,12
11,29.701983044630747,1.5199684426980355,371.0,411.32,0.72,1.34,369.74,409.04,3.9,5.79,7579.517014684154,16
161,37.32384103773126,1.4925971306203596,376.39,362.9,1.26,0.79,385.82,373.1,62.46,38.65,6289.781110649908,84
836,2.993528067590793,1.8777940248208778,352.12,371.4,1.49,1.14,361.79,391.63,33.22,68.73,41757.853694554484,-72
267,2.695561805563726,1.6202737274658137,351.91,353.11,1.41,0.8,-73.27,391.18,2258.51,188.86,5544.468774408232,228
30,28.090180016151304,0.046522385561625426,369.86,380.56,0.04,0.03,369.85,380.61,0.1,0.17,5532.69299297257,-22
81,5.860727546295552,1.671431041795611,345.86,353.72,0.99,1.35,347.3,352.8,6.94,7.12,10532.83352239058,2
315,13.461130255935887,1.6985523553044388,340.48,336.79,0.96,1.4,335.46,329.72,26.77,30.13,7455.837074781761,-100
117,37.05915286811514,1.9575027019602953,323.8,312.67,1.74,0.89,324.76,313.15,6.16,4.95,4660.053209252203,56
692,8.939099871672179,1.1829422481785197,343.68,358.05,0.56,1.04,349.49,360.32,22.61,7.72,10339.210675096678,-94
151,3.2793109570017362,1.9109715183639118,352.32,368.48,1.52,1.16,351.86,355.08,25.87,32.47,18652.35676070004,-90
248,19.36856475959974,0.7347799873810859,363.7,329.19,0.36,0.64,363.71,329.0,1.16,3.03,10722.883744854395,2
23,20.330924897454207,1.7601307790532597,364.38,344.31,1.18,1.31,364.91,343.94,2.69,2.0,6121.150423906494,38
45,2.3815906126002013,0.32620138284882916,351.68,349.07,0.17,0.28,351.84,349.5,1.2,0.73,6034.123869148097,58
